Gene Profile Size	Taxon Profile Size	Semantic similarity
8	7	0.096137097
8	82	0.096137097
8	3	0.034433497
8	103	0.14115779
8	72	0.096137097
8	2	0.034433497
8	24	0.096137097
8	292	0.196576465
8	37	0.071116756
8	2	0.096137097
8	226	0.14115779
8	16	0.151555772
8	2	0.096137097
8	72	0.14115779
8	165	0.196576465
8	16	0.096137097
8	96	0.186178482
8	22	0.151555772
8	23	0.151555772
8	6	0.151555772
8	25	0.096137097
8	59	0.096137097
8	21	0.096137097
8	4	0.034433497
8	168	0.096137097
8	14	0.096137097
8	16	0.096137097
8	6	0.065285297
4	149	0.093714435
4	1058	0.094925766
4	28	0.065285297
4	18	0.034433497
4	20	0.034433497
4	7	0.048068549
4	16	0.096137097
4	48	0.034433497
4	2	0.003410633
4	8	0.065285297
4	27	0.034433497
4	4	0.006821266
4	46	0.065285297
4	4	0.006821266
4	8	0.020627381
4	27	0.065285297
4	6	0.048068549
4	4	0.051479181
4	6	0.034433497
4	9	0.051479181
4	39	0.093714435
4	181	0.093714435
4	166	0.094925766
4	80	0.093714435
4	14	0.020627381
4	13	0.096137097
4	6	0.006821266
4	18	0.020627381
4	166	0.093714435
4	31	0.034433497
4	209	0.093714435
4	16	0.065285297
4	247	0.093714435
4	7	0.006821266
4	60	0.096137097
4	4	0.020627381
4	77	0.093714435
4	17	0.034433497
4	724	0.094925766
4	17	0.006821266
4	2	0.006821266
4	15	0.020627381
4	2	0.006821266
4	453	0.093714435
4	14	0.065285297
4	517	0.093714435
4	444	0.094925766
4	112	0.096137097
4	25	0.051479181
4	45	0.065285297
4	24	0.034433497
4	12	0.034433497
4	11	0.020627381
4	244	0.093714435
4	7	0.034433497
4	48	0.034433497
4	78	0.034433497
4	3	0.003410633
4	8	0.05026785
4	32	0.034433497
4	17	0.034433497
4	234	0.093714435
4	24	0.064073966
4	4	0.048068549
4	222	0.093714435
4	62	0.020627381
4	2	0.017216749
4	12	0.020627381
4	37	0.020627381
4	47	0.006821266
4	2	0.003410633
4	20	0.020627381
4	11	0.096137097
4	253	0.096137097
4	385	0.096137097
4	14	0.034433497
4	4	0.048068549
4	24	0.034433497
4	17	0.096137097
4	3	0
4	6	0.096137097
4	42	0.094925766
4	15	0.048068549
4	11	0.093714435
4	28	0.006821266
4	14	0.006821266
4	38	0.065285297
4	47	0.020627381
4	4	0.017216749
4	59	0.034433497
4	2	0.006821266
4	4	0.017216749
4	66	0.034433497
4	2	0.003410633
4	28	0.064073966
4	2	0.006821266
4	166	0.093714435
4	103	0.065285297
4	39	0.034433497
4	2	0.048068549
3	22	0.173331603
3	8	0.210062684
19	8	0.36159824
3	4	0.140613631
3	101	0.395733851
3	2	0.086665801
3	4	0.034433497
3	275	0.421099252
3	87	0.395733851
3	8	0.297215427
3	27	0.36159824
3	78	0.37036845
3	60	0.352985741
3	6	0.246793765
3	6	0.10388255
19	39	1.564690106
3	22	0.173331603
3	34	0.226884106
3	4	0.190153025
3	6	0.190153025
3	26	0.288671448
3	9	0.190153025
3	109	0.36159824
3	285	0.348600636
3	52	0.36159824
3	372	0.291198398
3	8	0.190153025
3	40	0.467392904
19	94	1.18141345
3	135	0.418880677
3	196	0.551883411
3	10	0.046096415
3	42	0.246793765
3	45	0.563949242
3	34	0.495987998
3	25	0.418880677
3	24	0.186178482
3	11	0.206974447
3	116	0.467392904
3	102	0.418880677
3	11	0.046096415
3	8	0.479992941
3	247	0.596930144
3	78	0.603849598
3	31	0.411444938
19	31	0.82518286
3	2	0.020627381
3	31	0.467392904
3	11	0.034433497
3	9	0.311368347
3	16	0.325174463
3	23	0.126535431
3	58	0.418880677
3	2	0.034433497
3	13	0.206974447
3	2	0.020627381
3	453	0.596930144
3	198	0.442518236
3	236	0.495987998
3	112	0.495987998
3	2	0.020627381
3	11	0.479992941
19	11	0.945581063
19	40	0.711208954
3	46	0.467392904
3	361	0.473692923
3	32	0.563949242
3	17	0.206974447
3	12	0.37036845
3	11	0.835705271
3	106	0.615915429
3	12	0.206974447
3	20	0.126535431
3	63	0.37036845
3	4	0.190153025
3	11	0.537885362
3	122	0.444246078
3	385	0.395733851
3	28	0.348600636
19	28	0.899255026
3	16	0.395733851
3	4	0.202400974
3	72	0.36159824
3	70	0.206974447
3	165	0.36159824
3	178	0.226884106
3	96	0.206974447
3	36	0.196576465
3	2	0.421099252
3	113	0.421099252
3	10	0.246793765
3	101	0.304196003
3	4	0.479992941
3	2	0.034433497
3	14	0.395733851
19	57	0.701858158
3	4	0.10388255
3	300	0.421099252
3	103	0.37036845
3	73	0.495899332
37	22	0.206974447
37	25	0.071116756
37	14	0.34574381
37	74	0.495899332
37	105	0.579765047
37	43	0.421099252
37	18	0.502343524
37	8	0.36159824
37	60	0.554309711
37	26	0.395733851
37	43	0.329889381
37	16	0.329889381
37	6	0.173331603
37	6	0.329889381
37	181	0.654671473
37	60	0.856730646
37	8	0.495899332
37	28	0.486348467
37	6	0.654671473
37	2	0.173331603
37	9	0.424139706
37	228	0.781585806
37	248	0.746954475
37	378	0.856730646
37	29	0.502343524
37	56	0.672638019
37	37	0.687248089
37	177	0.651109255
37	55	0.486348467
37	166	0.781585806
37	18	0.479992941
37	42	0.615915429
37	102	0.683526335
37	10	0.343483694
37	96	0.714889306
37	31	0.615915429
37	566	0.937843524
37	2	0.096137097
37	28	0.635293451
37	355	0.746954475
37	11	0.486348467
37	117	0.608995975
37	322	0.781585806
37	17	0.365983345
37	19	0.452066324
37	15	0.190153025
37	8	0.190153025
37	185	1.086810607
37	17	0.392868973
37	65	0.654671473
37	38	0.479992941
37	30	0.511983055
37	24	0.37036845
37	2	0.067612227
37	179	0.727920455
37	25	0.591783767
37	45	0.678264815
37	20	0.511983055
37	25	0.615915429
37	11	0.495987998
37	62	0.503941194
37	48	0.563949242
37	159	0.635293451
37	12	0.173331603
37	78	0.479992941
37	103	0.591783767
37	68	0.654671473
37	12	0.36159824
37	2	0.096137097
37	11	0.511983055
37	56	0.392868973
37	11	0.479992941
37	222	0.765988495
37	21	0.492703993
37	11	0.377014543
37	2	0.046096415
37	14	0.425180696
37	6	0.096137097
37	105	0.479992941
37	36	0.37036845
37	2	0.173331603
37	16	0.190153025
37	103	0.651109255
37	42	0.332746206
37	5	0.267464922
37	48	0.348600636
37	39	0.654671473
37	156	0.602076522
37	25	0.422619479
37	6	0.206974447
37	23	0.456901622
37	4	0.02645884
37	22	0.246793765
37	14	0.422619479
37	4	0.03675855
37	300	0.557029788
37	19	0.452066324
37	166	0.647547038
37	400	0.765988495
37	73	0.797183117
3	22	0.046096415
3	25	0.046096415
3	7	0.206974447
3	149	0.421099252
3	1029	0.442518236
3	506	0.421099252
3	25	0.190153025
3	6	0.10388255
3	89	0.288671448
3	18	0.444246078
3	6	0.210062684
3	98	0.288671448
3	4	0.10388255
3	10	0.206974447
3	46	0.37036845
3	8	0.226884106
3	6	0.395733851
3	18	0.335603032
3	43	0.226884106
3	11	0.304196003
3	18	0.421099252
3	86	0.365983345
3	13	0.206974447
3	11	0.206974447
3	19	0.246793765
3	6	0.03675855
3	34	0.173331603
3	563	0.473692923
3	48	0.467392904
3	114	0.479992941
3	38	0.479992941
3	614	0.495987998
3	8	1.159264759
3	198	0.473692923
3	228	0.551883411
3	248	0.495987998
3	16	0.343483694
3	34	0.37036845
3	52	0.288671448
3	55	0.190153025
3	606	0.511983055
3	84	0.467392904
3	341	0.487946137
3	10	0.939474917
3	43	0.551883411
3	38	0.206974447
3	361	0.479992941
3	4	0.202400974
3	65	0.418880677
3	40	0.479992941
3	65	0.511983055
3	45	0.495987998
3	2	0.020627381
3	12	0.479992941
3	117	0.495987998
3	58	0.615915429
3	26	0.495987998
3	21	0.325174463
3	17	0.473692923
3	133	0.37036845
3	48	0.190153025
3	444	0.418880677
3	63	0.37036845
3	38	0.37036845
3	24	0.288671448
3	118	0.503941194
3	25	0.173331603
3	2	0.631517203
3	131	0.591783767
3	12	0.346879414
3	73	0.467392904
3	11	0.511983055
3	56	0.206974447
3	24	0.206974447
3	2	0.479992941
3	57	0.495987998
3	97	0.37036845
3	89	0.206974447
3	19	0.246793765
3	165	0.246793765
3	14	0.228928901
3	55	0.335603032
3	16	0.206974447
3	33	0.246793765
3	17	0.450546097
3	69	0.226884106
3	103	0.37036845
3	14	0.10388255
3	42	0.216486124
3	14	0.140613631
3	60	0.206974447
3	39	0.37036845
3	59	0.551883411
3	22	0.37036845
3	28	0.109714009
3	168	0.395733851
3	19	0.173331603
3	24	0.206974447
3	32	0.173331603
3	2	0.479992941
37	96	0.452066324
37	4	0.046096415
37	157	0.495899332
37	149	0.615915429
37	4	0.246793765
37	2	0.071116756
37	6	0.329889381
37	52	0.421099252
37	7	0.288341573
37	48	0.579765047
37	46	0.450546097
37	87	0.424139706
37	6	0.335603032
37	10	0.34574381
37	6	0.226884106
37	4	0.190153025
37	35	0.651109255
37	2	0.421099252
37	109	0.701858158
37	39	0.563949242
37	19	0.37036845
37	563	0.797183117
37	12	0.563949242
37	2	0.213013239
37	166	0.746954475
37	2	0.654671473
37	312	0.920565533
37	70	0.615915429
37	349	0.929204528
37	18	0.495987998
37	7	0.173331603
37	230	0.937843524
37	19	0.635293451
37	25	0.37036845
37	52	0.551883411
37	24	0.502343524
37	41	0.486348467
37	116	0.591783767
37	283	0.672638019
37	11	0.329889381
37	19	0.503941194
37	43	0.631731234
37	38	0.563949242
37	17	0.563949242
37	45	0.841133335
37	56	0.86751332
37	6	0.363393353
37	26	0.710329984
37	2	0.042591885
37	47	0.608995975
37	14	0.725927295
37	48	0.246793765
37	237	0.647547038
37	112	0.701858158
37	12	0.329889381
37	8	0.228867669
37	118	0.856730646
37	12	0.190153025
37	7	0.173331603
37	361	0.654671473
37	71	0.635293451
37	26	0.424139706
37	23	0.206974447
37	2	0.034433497
37	19	0.54224388
37	9	0.36159824
37	5	0.151555772
37	62	0.603849598
37	6	0.206974447
37	57	0.781585806
37	37	0.377014543
37	47	0.492703993
37	2	0.034433497
37	63	0.603849598
37	877	0.916278174
37	16	0.492703993
37	15	0.329889381
37	14	0.421099252
37	2	0.190153025
37	165	0.615915429
37	55	0.492703993
37	57	0.365983345
37	8	0.13473435
37	17	0.511983055
37	14	0.206974447
37	22	0.304196003
37	12	0.046096415
37	23	0.37036845
37	6	0.210062684
37	122	0.654671473
37	41	0.335603032
37	42	0.492703993
37	11	0.206974447
37	5	0.071116756
37	376	0.511983055
37	59	0.916278174
37	13	0.284286344
37	32	0.654671473
37	2	0.071116756
37	102	0.391348746
19	162	0.722442752
19	18	0.151555772
19	2	0.886618201
19	2	0.096137097
19	46	0.391348746
19	7	0.424139706
19	10	0.436418259
19	47	0.835444022
19	89	0.886770611
19	4	0.286551173
19	4	0.235004426
19	16	1.032112185
19	21	1.163636846
19	8	0.434898031
19	2	0.318629366
19	18	0.743027347
19	16	0.948955957
19	46	1.581663772
19	35	0.764216648
19	4	1.275289637
19	109	1.571415969
19	118	1.084064265
19	34	0.700015635
19	2	0.284976959
19	506	1.128016131
19	83	0.694497453
19	40	1.263034406
19	357	1.214850872
19	9	0.698173111
19	37	1.055495113
19	135	0.907741492
19	378	1.27124718
19	37	1.004543925
19	177	1.079263279
19	41	0.658886794
19	606	1.27671196
19	341	1.079263279
19	283	1.091297858
19	16	1.067379196
19	139	1.096188038
19	4	1.108311811
19	65	0.698173111
19	5	0.350007229
19	31	0.855538567
19	26	0.797183117
19	2	0.362207901
19	13	0.492703993
19	592	1.160653816
19	17	0.602076522
19	4	0.439438843
19	200	1.388070452
19	14	0.899255026
19	185	1.364704927
19	34	1.238942639
19	65	1.110761211
19	118	1.27124718
19	20	0.914153512
19	121	0.955330951
19	141	0.803120167
19	3	0.647547038
19	17	0.447150513
19	12	0.448696811
19	112	1.108311811
19	6	0.374834346
19	2	0.046096415
19	63	0.92062304
19	4	0.209595147
19	14	0.448696811
19	19	0.467392904
19	14	0.33162697
19	36	0.969926839
19	2	0.406819378
19	62	0.897179846
19	4	0.421099252
19	70	0.882527378
19	18	0.744307325
19	17	0.676422292
19	14	0.421099252
19	22	0.801135716
19	12	0.209595147
19	11	0.45649856
19	66	0.743027347
19	6	0.886618201
19	37	1.055495113
19	20	0.918549275
19	4	0.173876057
19	23	0.855538567
19	2	0.3016557
19	5	0.293316329
19	2	0.210062684
19	21	0.3016557
19	2	0.284976959
19	2	0.3016557
19	16	0.865947803
19	21	0.660092529
19	32	0.603849598
19	179	1.08888935
19	6	0.872266216
19	2	0.937843524
19	102	0.765988495
83	25	0.304454333
83	2	0.479992941
83	43	0.495987998
83	14	0.444067827
50	7	0.304454333
83	74	0.797183117
83	43	0.937843524
83	2	0.237493651
50	8	0.246793765
83	26	0.615915429
83	4	0.265885362
50	39	0.421099252
83	92	0.679887758
83	48	0.750640531
83	13	0.557469971
50	46	0.631731234
83	246	1.229369927
83	332	0.901373523
83	28	0.424139706
50	536	0.841900659
50	40	0.538336581
50	87	0.9077666
50	8	0.746954475
83	14	0.448696811
50	164	0.746954475
50	120	0.746954475
83	228	0.781585806
83	22	0.44751522
50	42	0.672638019
83	37	0.615915429
83	52	0.610719626
83	341	0.712970113
83	789	0.880354652
83	18	0.424139706
50	17	0.492703993
50	19	0.615915429
83	96	0.712970113
83	38	0.495987998
50	38	0.654671473
83	49	0.605523823
83	171	0.694497453
83	60	0.637033735
83	31	0.495899332
83	17	0.588369102
83	65	0.642279922
50	45	0.724757415
50	56	1.094234489
83	23	0.615915429
83	58	0.479992941
50	65	0.663654746
83	517	0.821230261
50	237	0.714889306
50	179	0.933504588
83	12	0.37036845
83	45	0.916278174
83	131	0.615915429
83	62	0.386624296
83	40	0.479992941
50	46	0.701858158
83	7	0.583383314
50	141	0.651104858
83	71	0.581563924
83	78	0.541393486
83	72	0.640496615
83	62	0.590076434
83	50	0.720445284
83	2	0.263034406
83	37	0.578236936
50	22	0.651104858
83	97	0.718588532
83	6	0.209595147
83	122	0.588369102
50	122	0.608995975
50	2	0
50	14	0.424139706
50	16	0.206974447
50	70	0.424139706
50	165	0.492703993
83	55	0.848219072
50	57	0.348600636
83	16	0.647547038
83	5	0.199140789
83	103	0.754507921
50	3	0
50	41	0.348600636
50	6	0.400518542
83	2	0.3016557
83	28	0.335603032
50	5	0.096137097
83	101	0.448696811
83	13	0.505528033
83	20	0.590302767
83	4	0.133523019
50	2	0.035596024
83	13	0.421099252
50	13	0.304454333
83	24	0.413754647
83	2	0.236314776
83	16	0.503941194
50	2	0.096137097
8	11	0.126535431
8	2	0.096137097
8	2	0.034433497
8	7	0.094925766
8	2	0.096137097
8	149	0.14115779
8	1029	0.14115779
8	9	0.065285297
8	20	0.151555772
8	6	0.151555772
8	4	0.048068549
8	21	0.151555772
8	6	0.071116756
8	71	0.14115779
8	35	0.151555772
8	48	0.151555772
8	19	0.096137097
8	372	0.206974447
8	181	0.096137097
8	3	0.096137097
8	151	0.096137097
8	3	0.034433497
8	114	0.196576465
8	5	0.159705228
8	14	0.096137097
8	128	0.206974447
8	6	0.206974447
8	37	0.096137097
8	35	0.096137097
8	54	0.096137097
8	196	0.186178482
8	31	0.096137097
8	30	0.096137097
8	37	0.151555772
8	177	0.094925766
8	209	0.14115779
8	283	0.14115779
8	96	0.196576465
8	44	0.151555772
8	12	0.071116756
8	11	0.186178482
8	5	0.096137097
8	38	0.071116756
8	15	0.071116756
8	75	0.096137097
8	49	0.096137097
8	77	0.186178482
8	2	0.065285297
8	117	0.14115779
8	2	0.120703972
8	58	0.093714435
8	21	0.096137097
8	19	0.151555772
8	22	0.096137097
8	15	0.096137097
8	14	0.096137097
8	24	0.14115779
8	14	0.071116756
8	444	0.186178482
8	63	0.096137097
8	2	0.048068549
8	12	0.065285297
8	45	0.096137097
8	40	0.151555772
8	159	0.14115779
8	26	0.071116756
8	8	0.094925766
8	17	0.096137097
8	56	0.14115779
8	2	0.096137097
8	2	0.096137097
8	6	0.14115779
8	2	0.034433497
8	92	0.14115779
8	77	0.14115779
8	6	0.096137097
8	385	0.196576465
8	7	0.151555772
8	16	0.206974447
8	6	0.120703972
8	55	0.151555772
8	17	0.096137097
8	5	0.065285297
8	18	0.196576465
8	6	0.046096415
8	122	0.206974447
8	50	0.196576465
8	48	0.14115779
8	2	0.046096415
8	101	0.096137097
8	24	0.071116756
8	110	0.186178482
8	40	0.096137097
8	2	0.065285297
8	57	0.151555772
8	2	0.065285297
8	32	0.206974447
8	400	0.186178482
8	128	0.093714435
8	73	0.151555772
3	96	0.467392904
3	162	0.226884106
3	2	0.173331603
3	46	0.246793765
3	9	0.36159824
3	6	0.140613631
3	17	0.10388255
3	16	0.314036849
3	21	0.314036849
3	46	0.36159824
3	21	0.246793765
3	71	0.365983345
3	48	0.304196003
3	27	0.206974447
3	118	0.365983345
3	181	0.551883411
3	151	0.495987998
3	60	0.495987998
3	263	0.495987998
3	3	0.020627381
3	83	0.442518236
3	83	0.418880677
3	14	0.37036845
3	4	0.495987998
3	40	0.654671473
3	9	0.479992941
3	31	0.495987998
3	70	0.467392904
3	233	0.495987998
3	30	0.37036845
3	22	0.37036845
3	283	0.479992941
3	85	0.467392904
3	48	0.37036845
3	166	0.511983055
3	18	0.473692923
3	44	0.467392904
3	6	0.495987998
3	25	0.467392904
3	15	0.041427482
3	1239	0.479992941
3	39	0.37036845
3	60	0.473692923
3	17	0.615915429
3	108	0.479992941
3	38	0.418880677
3	322	0.479992941
3	6	0.615915429
3	88	0.479992941
3	502	0.479992941
3	15	0.206974447
3	34	0.654671473
3	237	0.442518236
3	57	0.206974447
3	34	0.126535431
3	129	0.467392904
3	12	0.046096415
3	36	0.304196003
3	40	0.418880677
3	264	0.420795591
3	159	0.473692923
3	71	0.206974447
3	50	0.126535431
3	26	0.479992941
3	72	0.473692923
3	2	0.307957715
3	292	0.551883411
3	21	0.325174463
3	50	1.159264759
3	11	0.547291234
3	92	0.467392904
3	6	0.040264956
3	226	0.395733851
3	14	0.173331603
3	2	0.020627381
3	176	0.479992941
3	16	0.105045076
3	57	0.291198398
3	5	0.034433497
3	79	0.36159824
3	3	0
3	4	0.246793765
3	23	0.206974447
3	122	0.37036845
3	41	0.246793765
3	16	0.246793765
3	97	0.291198398
3	156	0.37036845
3	20	0.258375746
3	24	0.495987998
3	2	0.173331603
3	11	0.186178482
3	44	0.226884106
3	90	0.551883411
3	40	0.335603032
3	65	0.246793765
3	187	0.421099252
3	179	0.431808744
3	6	0.479992941
3	2	0.173331603
29	4	0.14644509
19	4	0.534181022
29	4	0.424139706
19	25	0.272645932
29	2	0.109714009
29	46	0.246793765
19	506	1.147976029
29	7	0.14644509
29	2	0.14644509
19	43	1.264525378
29	47	0.511983055
29	6	0.210062684
29	11	0.109714009
29	4	0.046096415
29	4	0.034433497
29	4	0.109714009
29	46	0.45495557
19	6	0.518507341
29	8	0.246793765
29	18	0.365983345
29	10	0.365983345
19	4	0.3016557
19	2	0.728928901
19	92	0.937843524
29	35	0.467392904
19	13	1.032112185
29	11	0.246793765
29	246	0.574790696
29	5	0.107375765
29	2	1.669026766
29	5	0.107375765
29	2	0.020627381
29	357	0.753219864
29	9	0.046096415
29	233	0.718588532
19	16	0.551883411
29	10	0.37036845
19	56	1.084064265
29	177	0.622884984
29	136	0.647547038
29	341	0.660092529
19	48	0.845277405
29	68	0.858874325
19	42	0.805088315
29	566	1.268488836
19	17	1.055495113
29	2	0.020627381
19	2	0.819711933
19	58	1.110761211
29	58	1.132973865
19	23	0.886618201
29	21	1.603726041
19	2	0.679471388
29	2	0.020627381
29	17	0.329889381
19	444	1.098572012
29	38	0.535888354
29	8	0.36159824
19	2	0.173331603
19	131	1.032112185
19	12	0.263034406
29	12	0.046096415
19	78	0.797183117
29	73	0.610719626
29	2	0.020627381
29	12	0.36159824
29	112	1.118126101
19	2	0.263034406
29	13	0.615915429
29	18	0.608995975
29	62	0.581563924
29	6	0.414495572
19	11	1.081903462
29	2	0.020627381
29	2	0.023048207
19	20	0.430269047
29	6	0.034433497
29	2	0
29	176	1.073324401
29	6	0.040264956
29	165	0.598653795
29	69	0.605523823
19	5	0.246793765
29	79	0.660092529
29	96	0.45495557
29	6	0.418880677
29	48	0.45495557
29	5	0.034433497
29	5	0.046096415
29	97	0.48968798
29	13	0.418065192
29	3	0.615915429
29	23	0.418880677
19	5	0.421099252
29	2	0.034433497
29	2	0.020627381
29	4	0.034433497
29	2	0.109714009
29	2	0.273208276
29	2	0.307957715
29	157	0.610719626
29	22	0.479992941
29	43	0.596930144
29	8	0.304196003
29	9	0.365983345
29	18	0.418065192
29	87	0.45495557
29	8	0.36159824
29	78	0.36159824
29	60	0.467392904
29	16	0.210062684
29	4	0.14644509
29	46	0.397254078
29	21	0.37036845
29	21	0.246793765
29	22	0.173331603
29	22	0.37036845
29	27	0.37036845
29	6	0.304196003
29	19	0.304196003
29	9	0.36159824
29	148	0.610719626
29	52	0.445766305
29	151	0.86751332
29	536	0.70925661
29	166	0.753219864
29	38	0.762551786
29	83	0.753219864
29	312	0.631731234
29	70	0.776879476
29	445	1.268488836
29	2829	1.03675855
29	432	0.727920455
29	13	0.957654609
29	198	0.797183117
29	18	0.937843524
29	54	0.433328971
29	31	0.418880677
29	22	0.66258602
29	378	0.727920455
29	45	0.672638019
29	65	0.603800172
29	41	0.548011365
29	96	0.920565533
29	44	0.610719626
29	6	0.769960023
29	42	0.644276724
29	96	0.920565533
29	1239	1.327380656
29	361	1.296074668
29	60	1.132973865
29	65	0.858874325
29	16	1.296074668
29	108	0.762551786
29	38	0.937843524
29	355	0.727920455
29	502	1.118126101
29	2	0.034433497
29	110	0.610719626
29	19	0.706549273
29	17	0.603800172
29	453	1.125549983
29	24	0.615915429
29	185	1.422023809
29	444	0.797183117
29	24	0.473692923
29	2	0.304196003
29	118	0.762551786
29	45	0.797183117
29	25	0.727920455
29	264	0.696391473
29	54	0.678082177
29	68	0.66258602
29	28	0.66258602
29	11	0.467392904
29	81	0.70925661
29	50	0.797183117
29	2	0.279039735
29	47	0.442518236
29	50	0.615915429
29	11	0.424139706
29	877	0.615915429
29	157	0.644276724
29	36	0.37036845
29	16	0.173331603
29	43	0.45495557
29	16	0.36159824
29	42	0.631731234
29	15	0.389831716
29	16	0.672638019
29	14	0.246793765
29	38	0.563949242
29	101	0.631731234
29	376	0.591783767
29	24	0.647547038
29	2	0.020627381
29	4	0.020627381
29	14	1.245830255
29	64	0.615915429
29	128	0.467392904
50	54	0.502343524
50	2	0.452066324
50	2	0.210062684
50	11	0.127100972
50	7	0.424139706
50	4	0.173331603
50	2	0.035596024
50	6	0.304454333
50	60	0.439438843
50	6	0.375494316
50	46	0.424139706
50	71	0.486348467
50	21	0.34574381
50	92	0.579765047
50	35	0.663654746
50	22	0.36159824
50	22	0.304454333
50	246	0.431789275
50	285	0.479992941
50	332	0.899255026
50	151	0.920565533
50	48	0.724757415
50	8	0.487946137
50	12	0.495987998
50	5	0.173331603
50	38	0.765988495
50	2	0.535221414
50	614	0.916278174
50	445	1.084064265
50	2829	1.284987548
50	85	0.610719626
50	378	0.920565533
50	23	0.635293451
50	10	0.36159824
50	22	0.551883411
50	341	0.9077666
50	116	0.678082177
50	85	0.924891381
50	6	0.602076522
50	25	0.678082177
50	5	0.787618503
50	1239	0.933504588
50	49	0.683526335
